epoch;DSSIM;PSNR;loss;val_DSSIM;val_PSNR;val_loss
0;0.10872650146484375;26.01493263244629;0.0037188746500760317;0.08099877834320068;27.544279098510742;0.001856030779890716
1;0.04581143334507942;29.047998428344727;0.0013790525263175368;0.03206101432442665;30.398712158203125;0.000972769339568913
2;0.03691159561276436;30.134864807128906;0.0010863085044547915;0.02591300569474697;31.45843505859375;0.0007560122758150101
3;0.03237525746226311;30.86617088317871;0.0009293893235735595;0.022116176784038544;31.68482208251953;0.0007250271737575531
4;0.029745353385806084;31.35694694519043;0.0008377896738238633;0.021661313250660896;31.69096565246582;0.0007122759707272053
5;0.027959192171692848;31.706514358520508;0.0007818644517101347;0.017286254093050957;34.12471389770508;0.0004092908638995141
6;0.026545433327555656;32.02628707885742;0.000734295230358839;0.017310572788119316;34.01111602783203;0.00041900883661583066
7;0.02552194707095623;32.25053024291992;0.000705175451003015;0.015801986679434776;32.5088996887207;0.0006113575655035675
8;0.024692421779036522;32.46690368652344;0.0006715264753438532;0.014995730482041836;33.86581039428711;0.00043579257908277214
9;0.024067046120762825;32.60179138183594;0.0006553157581947744;0.014633112587034702;34.235626220703125;0.0003971132100559771
10;0.02368566393852234;32.72803497314453;0.000638812140095979;0.015030598267912865;33.75233459472656;0.00047362063196487725
11;0.02324334904551506;32.837074279785156;0.0006257847999222577;0.01265958696603775;35.499610900878906;0.00029409665148705244
12;0.022948261350393295;32.95227813720703;0.0006132101407274604;0.014400056563317776;33.75191879272461;0.0004596344369929284
13;0.02247992344200611;33.06165313720703;0.000601025705691427;0.011339961551129818;34.9921760559082;0.00034653168404474854
14;0.022113200277090073;33.19634246826172;0.0005860725068487227;0.010432953014969826;35.777950286865234;0.0002851869794540107
15;0.021922517567873;33.21569061279297;0.0005849581793881953;0.024506347253918648;30.05801010131836;0.0010648755123838782
16;0.021694134920835495;33.32320785522461;0.0005720826447941363;0.013719712384045124;33.514122009277344;0.0004737017734441906
17;0.02142421528697014;33.41607666015625;0.0005605163751170039;0.01097531896084547;36.5085334777832;0.00023320794571191072
18;0.021239683032035828;33.470726013183594;0.0005519514670595527;0.010469443164765835;36.30171203613281;0.0002507668104954064
19;0.02107395976781845;33.51359558105469;0.0005505885928869247;0.0118102403357625;34.96581268310547;0.00034388460335321724
20;0.020875845104455948;33.56154251098633;0.0005446503637358546;0.01264720968902111;34.88299560546875;0.0003456137201283127
21;0.020732266828417778;33.617855072021484;0.0005400286172516644;0.009710979647934437;35.90105056762695;0.0002824992989189923
22;0.019467080011963844;34.13021469116211;0.0004921588697470725;0.007866783067584038;37.19690704345703;0.00020653806859627366
23;0.019251752644777298;34.18693542480469;0.00048519103438593447;0.007052686531096697;38.266624450683594;0.0001608410238986835
24;0.01919618248939514;34.23568344116211;0.00048135692486539483;0.007311883382499218;37.9227294921875;0.00017808489792514592
25;0.01908184587955475;34.252471923828125;0.0004784719494637102;0.0070717837661504745;37.718421936035156;0.00018215752788819373
26;0.018986323848366737;34.267704010009766;0.000477606343338266;0.007379488553851843;37.14069747924805;0.00021474578534252942
27;0.019058408215641975;34.309173583984375;0.0004760047886520624;0.007320295087993145;37.100372314453125;0.00021078907593619078
28;0.01882319338619709;34.386104583740234;0.00046670582378283143;0.006831891369074583;37.89604949951172;0.0001770027301972732
