epoch;PSNR;loss;mean_squared_error;val_PSNR;val_loss;val_mean_squared_error
0;28.39846420288086;0.042739104479551315;0.007774318568408489;31.42929458618164;0.01651133969426155;0.000757473346311599
1;31.091304779052734;0.024300234392285347;0.0011616023257374763;30.043567657470703;0.013389436528086662;0.0010363160399720073
2;31.922061920166016;0.02179320901632309;0.0008526082383468747;29.025724411010742;0.012472105212509632;0.001306470250710845
3;32.3133544921875;0.020561160519719124;0.0007765514310449362;28.09142303466797;0.01670391857624054;0.001619952730834484
4;32.52907180786133;0.01992044597864151;0.0007291951333172619;33.32242965698242;0.011030829511582851;0.0004971527378074825
5;32.657405853271484;0.019401663914322853;0.0007096418412402272;30.120304107666016;0.058296941220760345;0.0009981723269447684
6;32.804901123046875;0.019072648137807846;0.0006878968561068177;26.567394256591797;0.13570250570774078;0.0024610748514533043
7;32.926666259765625;0.018813585862517357;0.0006703591207042336;33.5579948425293;0.01403099112212658;0.00045846804277971387
8;33.023277282714844;0.018534395843744278;0.0006519337184727192;30.34854507446289;0.01340552419424057;0.0009722373215481639
9;33.62007141113281;0.016996536403894424;0.0005681378534063697;33.9194221496582;0.0063413698226213455;0.0004422422789502889
10;33.72892761230469;0.016711881384253502;0.0005572889349423349;30.960588455200195;0.00753288296982646;0.0008458833326585591
11;33.780235290527344;0.016496026888489723;0.0005473465425893664;31.993587493896484;0.006768135353922844;0.0006670638103969395
12;33.79939270019531;0.01648658514022827;0.0005482161068357527;31.160648345947266;0.01053924486041069;0.0008043070556595922
13;33.83610534667969;0.01640922576189041;0.0005447519361041486;33.523048400878906;0.006113157607614994;0.0004718255950137973
14;33.85605239868164;0.016351403668522835;0.0005468031740747392;32.54491424560547;0.0062052360735833645;0.0005900802207179368
15;33.881568908691406;0.016334960237145424;0.0005411511519923806;32.20091247558594;0.006666160654276609;0.0006365792360156775
16;33.933441162109375;0.016176870092749596;0.0005339880008250475;30.764705657958984;0.018217386677861214;0.0008834402542561293
17;33.92182922363281;0.016196569427847862;0.000536881503649056;33.50252914428711;0.0056844232603907585;0.00047837599413469434
18;33.97848892211914;0.016061807051301003;0.0005313936853781343;33.908329010009766;0.005805325694382191;0.00044818464084528387
19;33.97315216064453;0.01612672582268715;0.0005311325658112764;31.744794845581055;0.008304281160235405;0.0007137405918911099
20;34.01372146606445;0.016061333939433098;0.0005227309884503484;30.4920597076416;0.009241484105587006;0.000939531484618783
21;34.03085708618164;0.016011251136660576;0.0005246665677987039;30.968046188354492;0.007348930463194847;0.0008400073274970055
22;34.20200729370117;0.015674317255616188;0.0005017896764911711;33.63627243041992;0.00518348952755332;0.000462427269667387
23;34.21595764160156;0.01567603088915348;0.0005022461991757154;32.61839294433594;0.005933669861406088;0.0005820153164677322
24;34.21240997314453;0.015699293464422226;0.0005024416605010629;34.05653381347656;0.004821948707103729;0.0004213607753627002
25;34.210906982421875;0.01564781554043293;0.0005039899842813611;33.364410400390625;0.005305781494826078;0.0004911043215543032
26;34.20948028564453;0.015728434547781944;0.0005031546461395919;33.68134307861328;0.005160665605217218;0.00045776087790727615
27;34.26236343383789;0.01556450966745615;0.0004963857936672866;31.61820411682129;0.006891850847750902;0.0007317374111153185
28;34.2581672668457;0.015569095499813557;0.0004970422014594078;33.3714714050293;0.005208970978856087;0.0004897417384199798
29;34.27886962890625;0.015495224855840206;0.0004973023314960301;33.137664794921875;0.005342551972717047;0.000516619358677417
30;34.27770233154297;0.015514753758907318;0.0004955726908519864;33.21101379394531;0.005274849012494087;0.0005080754053778946
31;34.287227630615234;0.015532132238149643;0.000496448774356395;33.208290100097656;0.005196310114115477;0.0005089276237413287
32;34.296566009521484;0.015491080470383167;0.0004912706208415329;33.620174407958984;0.005049732513725758;0.0004635310033336282
33;34.30683135986328;0.015474196523427963;0.0004933241289108992;33.03648376464844;0.00535148661583662;0.0005284139770083129
34;34.28833770751953;0.015537622384727001;0.0004949099384248257;33.147369384765625;0.005265741143375635;0.0005155223770998418
35;34.30964279174805;0.015506304800510406;0.0004950063303112984;32.95297622680664;0.005420594941824675;0.0005388000281527638
36;34.272552490234375;0.01559514831751585;0.000497673696372658;33.03514099121094;0.0053609637543559074;0.000528660777490586
37;34.307796478271484;0.015496785752475262;0.0004937794874422252;33.022117614746094;0.005346130114048719;0.0005299232434481382
38;34.28502655029297;0.015502863563597202;0.0004934839089401066;33.064090728759766;0.005312085617333651;0.0005253698909655213
39;34.316139221191406;0.015446777455508709;0.000494954758323729;33.1941032409668;0.005223086103796959;0.0005102163995616138
40;34.336124420166016;0.015417220070958138;0.0004914971650578082;33.06459426879883;0.005332583095878363;0.0005248935776762664
41;34.302005767822266;0.015548380091786385;0.0004924903623759747;33.102569580078125;0.005288089159876108;0.000520873989444226
42;34.29338836669922;0.01547735184431076;0.0004948642454110086;33.19596481323242;0.005236539989709854;0.0005098968977108598
43;34.32522201538086;0.015431558713316917;0.0004905847017653286;33.114662170410156;0.005278743337839842;0.0005196574493311346
44;34.31216812133789;0.015436209738254547;0.0004925255780108273;32.944095611572266;0.005398829933255911;0.0005394069594331086
