epoch;DSSIM;PSNR;loss;val_DSSIM;val_PSNR;val_loss
0;0.07344619929790497;28.571884155273438;0.002576128812506795;0.09935399144887924;28.34388542175293;0.0016167041612789035
1;0.03417757898569107;31.03639030456543;0.0010519585339352489;0.0260322168469429;25.462743759155273;0.0030925858300179243
2;0.030122600495815277;31.75782012939453;0.0009034980903379619;0.02304902672767639;28.41770362854004;0.0016438415041193366
3;0.028385933488607407;32.14447021484375;0.000831662560813129;0.039460089057683945;27.652990341186523;0.0018492789240553975
4;0.027161855250597;32.42964172363281;0.0007844920037314296;0.014883384108543396;31.46337127685547;0.0008160754223354161
5;0.02626739628612995;32.61948013305664;0.0007487846305593848;0.023863280192017555;28.959938049316406;0.001419911626726389
6;0.025853700935840607;32.703067779541016;0.0007391696562990546;0.027849560603499413;26.086078643798828;0.0026450366713106632
7;0.025395352393388748;32.84503173828125;0.0007158434018492699;0.028193723410367966;30.322975158691406;0.0010397403966635466
8;0.024930914863944054;32.959449768066406;0.000695935683324933;0.05819069221615791;29.003223419189453;0.0013841981999576092
9;0.022551095113158226;33.73465347290039;0.0005788964335806668;0.013768075965344906;31.923280715942383;0.0007232687785290182
10;0.022145571187138557;33.85165786743164;0.0005594323738478124;0.01974364183843136;30.877899169921875;0.0008953321957960725
11;0.021981483325362206;33.89690399169922;0.0005531383212655783;0.014097080565989017;31.918163299560547;0.0007276203250512481
12;0.021962882950901985;33.9288444519043;0.0005479803076013923;0.014202937483787537;32.97212219238281;0.0005741242785006762
13;0.021640706807374954;34.014163970947266;0.0005374592146836221;0.012673868797719479;31.726577758789062;0.000758450070861727
14;0.02154385671019554;34.051963806152344;0.0005332311848178506;0.02520778775215149;31.17312240600586;0.0008439160301350057
15;0.02163594216108322;34.034507751464844;0.0005366679979488254;0.06738631427288055;34.71188735961914;0.00038798435707576573
16;0.021460698917508125;34.069725036621094;0.0005316913593560457;0.012159761041402817;33.72148513793945;0.00048742842045612633
17;0.021384019404649734;34.11753845214844;0.0005295418668538332;0.012191148474812508;33.01201629638672;0.0005662324256263673
18;0.02142740599811077;34.108482360839844;0.0005280926707200706;0.014702711254358292;32.93646240234375;0.0005769203417003155
19;0.021259943023324013;34.150535583496094;0.0005268193781375885;0.016630081459879875;36.54690933227539;0.0002690365072339773
20;0.021261071786284447;34.14733123779297;0.0005270101246424019;0.026258394122123718;32.86460876464844;0.0005879003438167274
21;0.02113506942987442;34.16990661621094;0.0005229559610597789;0.014746811240911484;30.006330490112305;0.0010761612793430686
22;0.021085582673549652;34.20473861694336;0.0005179141880944371;0.09290466457605362;30.21186065673828;0.0010449116816744208
23;0.021037684753537178;34.192054748535156;0.0005178572027944028;0.021637067198753357;34.0518798828125;0.0004460011550690979
24;0.020297609269618988;34.512962341308594;0.0004855130100622773;0.009977826848626137;34.70000457763672;0.00039439238025806844
25;0.020197680220007896;34.530208587646484;0.00048407833673991263;0.013179297558963299;33.944175720214844;0.0004612793563865125
26;0.020254822447896004;34.55135726928711;0.00047954957699403167;0.014198001474142075;34.379302978515625;0.00041963535477407277
27;0.020198747515678406;34.56190872192383;0.00047865923261269927;0.01102040708065033;35.56765365600586;0.0003240072983317077
28;0.01999409683048725;34.62870788574219;0.00047180202091112733;0.01032398920506239;35.16422653198242;0.00035307221696712077
29;0.019965924322605133;34.65235137939453;0.0004667065222747624;0.012804828584194183;34.92144012451172;0.00037120821070857346
30;0.01992601528763771;34.655147552490234;0.0004696529358625412;0.01038344670087099;35.2804069519043;0.00034427052014507353
31;0.019940072670578957;34.6523551940918;0.0004681719874497503;0.013123976066708565;35.38677215576172;0.000335800665197894
32;0.01989862322807312;34.677711486816406;0.0004690913192462176;0.011811459437012672;35.18805694580078;0.00035056029446423054
33;0.019942164421081543;34.65449523925781;0.00046976032899692655;0.011385271325707436;35.24055099487305;0.00034665584098547697
34;0.0198101457208395;34.684837341308594;0.0004665286105591804;0.011203276924788952;35.025272369384766;0.00036278562038205564
35;0.019822046160697937;34.68540573120117;0.00046614051098003983;0.012016941793262959;35.35491180419922;0.00033788837026804686
36;0.01996157504618168;34.66720199584961;0.00046850566286593676;0.012157722376286983;34.99577713012695;0.000365083891665563
37;0.0199250690639019;34.66387939453125;0.0004644952423404902;0.012005272321403027;35.1265754699707;0.00035499155637808144
38;0.019879914820194244;34.66805648803711;0.00046545438817702234;0.011393153108656406;35.07469177246094;0.0003588366962503642
39;0.019969850778579712;34.66048812866211;0.0004668585315812379;0.012506827712059021;35.04496765136719;0.000360883423127234
