epoch;loss;val_loss
0;0.006346484180539846;0.004757629241794348
1;0.003471395932137966;0.004328303970396519
2;0.002930734073743224;0.003165807342156768
3;0.0026305837091058493;0.003182239830493927
4;0.00243211118504405;0.00251202005892992
5;0.00229568756185472;0.0024901411961764097
6;0.0021822697017341852;0.0026345436926931143
7;0.0020908943843096495;0.002522066468372941
8;0.0020159182604402304;0.002202134346589446
9;0.0019504211377352476;0.0021454256493598223
10;0.00189178844448179;0.0020347542595118284
11;0.0018436310347169638;0.002114339033141732
12;0.001795080373995006;0.002474061446264386
13;0.0017581121064722538;0.002421033103018999
14;0.0017161093419417739;0.0018640061607584357
15;0.00168736616615206;0.002233400009572506
16;0.0016523365629836917;0.002114800503477454
17;0.0016258329851552844;0.0018273931927978992
18;0.0015994497807696462;0.0017320926999673247
19;0.0015723658725619316;0.0016438643215224147
20;0.00154642085544765;0.0016962374793365598
21;0.001528121647424996;0.0017299492610618472
22;0.001505147898569703;0.0016440259059891105
23;0.0014866235433146358;0.0016285560559481382
24;0.0014637868152931333;0.0018261239165440202
25;0.001447507762350142;0.001598849194124341
26;0.0014340549241751432;0.0016141809755936265
27;0.0014172352384775877;0.0017255110433325171
28;0.001402454567141831;0.0015059340512380004
29;0.0013879287289455533;0.0015484100440517068
30;0.0013755680993199348;0.00149977405089885
31;0.00136196194216609;0.0015128738014027476
32;0.0013511665165424347;0.0015781139954924583
33;0.0013348041102290154;0.001460594474337995
34;0.001326757948845625;0.0015996739966794848
35;0.0013122818199917674;0.001476035569794476
36;0.0013025057269260287;0.0014527650782838464
37;0.001294039306230843;0.0015727627323940396
38;0.0012872520601376891;0.001482042483985424
39;0.0012791581684723496;0.0014181892620399594
40;0.0012704182881861925;0.0014755529118701816
41;0.0012640770291909575;0.0013842498883605003
42;0.0012588747777044773;0.001541317906230688
43;0.0012481804005801678;0.0014153523370623589
44;0.001243595965206623;0.0013489086413756013
45;0.0012360221007838845;0.0013275736710056663
46;0.0012301765382289886;0.0012599955080077052
47;0.0012237060582265258;0.00128433748614043
48;0.0012149832909926772;0.0012962401378899813
49;0.001211955794133246;0.0013193136546760798
50;0.001210653455927968;0.001329684047959745
51;0.0012032323284074664;0.001418956439010799
52;0.0011995354434475303;0.0012371973134577274
53;0.001194456359371543;0.0012555972207337618
54;0.0011886021820828319;0.001463377266190946
55;0.0011851401068270206;0.001267472398467362
56;0.0011833811877295375;0.0012226637918502092
57;0.0011779733467847109;0.0012571709230542183
58;0.001173212076537311;0.001264070626348257
59;0.0011705735232681036;0.0013230973854660988
60;0.0011656861752271652;0.0012920757289975882
61;0.00116323574911803;0.0012592908460646868
62;0.0011604847386479378;0.0013833646662533283
63;0.0011587769258767366;0.0012257004855200648
64;0.0011525480076670647;0.0012641454814001918
65;0.0011523031862452626;0.0012335849460214376
66;0.0011480770772323012;0.0012127526570111513
67;0.0011439974186941981;0.0012838469119742513
68;0.0011449001030996442;0.0011647174833342433
69;0.0011406299890950322;0.0012342354748398066
70;0.001137083861976862;0.001244116690941155
71;0.0011358270421624184;0.0012224572710692883
72;0.0011328284163028002;0.0012443860759958625
73;0.0011299306061118841;0.0014278615126386285
74;0.0011273088166490197;0.0012014770181849599
75;0.0011248983209952712;0.001151825301349163
76;0.0011235898127779365;0.0013263834407553077
77;0.0011192081728950143;0.00117955869063735
78;0.0011162487789988518;0.0012091343523934484
79;0.0011149058118462563;0.0012814314104616642
80;0.0011134441010653973;0.0012151149567216635
81;0.0011098035611212254;0.0011738014873117208
82;0.0011053892085328698;0.00125732715241611
83;0.0011064456775784492;0.001268468564376235
84;0.001101002679206431;0.0012051770463585854
85;0.0011002684477716684;0.0011436771601438522
86;0.0010988806607201695;0.0011811386793851852
87;0.00109362811781466;0.001177330268546939
88;0.0010924612870439887;0.0012222063960507512
89;0.0010914989979937673;0.001157138030976057
90;0.001088275690563023;0.0011983844451606274
91;0.0010861905757337809;0.0011680879397317767
92;0.001083399634808302;0.0011090872576460242
93;0.0010817518923431635;0.0011455129133537412
94;0.0010795622365549207;0.0011965330922976136
95;0.0010770773515105247;0.001101040979847312
96;0.001076006912626326;0.0011102678254246712
97;0.0010737532284110785;0.0011205702321603894
98;0.0010711082722991705;0.0011068116873502731
99;0.0010691755451261997;0.0011835300829261541
