epoch;DSSIM;PSNR;loss;val_DSSIM;val_PSNR;val_loss
0;0.0696692019701004;29.080158233642578;0.002365886000916362;0.016259418800473213;32.8095817565918;0.0005839358200319111
1;0.02684769406914711;32.411338806152344;0.0006993192946538329;0.00940131675451994;37.945831298828125;0.00017204295727424324
2;0.02294297143816948;33.32026290893555;0.0005792296142317355;0.009216890670359135;38.39445114135742;0.00015639829507563263
3;0.02086900919675827;33.81681823730469;0.0005253919516690075;0.007395607884973288;40.02568817138672;0.00010390106035629287
4;0.019595332443714142;34.180259704589844;0.0004894876619800925;0.006775145418941975;37.55107879638672;0.0001899878407130018
5;0.018873995169997215;34.417762756347656;0.0004675125237554312;0.029981328174471855;38.73615264892578;0.00014614434621762484
6;0.01840028539299965;34.54038619995117;0.0004579607048071921;0.005871329456567764;40.676979064941406;8.921153494156897e-05
7;0.018005933612585068;34.687625885009766;0.0004466214741114527;0.006042214576154947;40.33478546142578;9.625733218854293e-05
8;0.017652608454227448;34.81309509277344;0.0004341807507444173;0.004541946109384298;42.16999816894531;6.741334073012695e-05
9;0.017464933916926384;34.90170669555664;0.00042837104410864413;0.006730660796165466;40.90157699584961;8.519228867953643e-05
10;0.017274273559451103;34.94306945800781;0.00042222553747706115;0.004627595189958811;42.693111419677734;5.8155190345132723e-05
11;0.016948185861110687;35.06913375854492;0.00041526564746163785;0.005874639842659235;42.1460075378418;6.83129983372055e-05
12;0.016884535551071167;35.09968185424805;0.00041124396375380456;0.005555779207497835;40.53145217895508;9.105028584599495e-05
13;0.016645248979330063;35.2053108215332;0.00040196787449531257;0.005511621478945017;39.72284698486328;0.00011418664507800713
14;0.01649896800518036;35.236183166503906;0.00040050598909147084;0.005247277207672596;42.93177032470703;5.6345197663176805e-05
15;0.016498513519763947;35.254066467285156;0.000399772688979283;0.005050456151366234;38.43584060668945;0.00015891918155830353
16;0.016295697540044785;35.32407760620117;0.00039328334969468415;0.004927856381982565;41.98055648803711;6.989359098952264e-05
17;0.01629360020160675;35.32868957519531;0.0003940128372050822;0.008630163036286831;38.30878829956055;0.00015725454431958497
18;0.016161400824785233;35.37717056274414;0.00038986714207567275;0.004362695384770632;42.98351287841797;5.31115620105993e-05
19;0.016162006184458733;35.380130767822266;0.0003904763434547931;0.005898041184991598;42.67672348022461;6.0924470744794235e-05
20;0.015998370945453644;35.44938659667969;0.0003845742903649807;0.004486825317144394;41.88956069946289;7.116627239156514e-05
21;0.015969712287187576;35.470882415771484;0.0003838434349745512;0.005150503478944302;42.37647247314453;6.289954035310075e-05
22;0.015862394124269485;35.49531936645508;0.0003807053726632148;0.00424837926402688;44.02420425415039;4.2254279833287e-05
23;0.015856053680181503;35.525611877441406;0.0003776770317927003;0.007738934364169836;38.736244201660156;0.00014164869207888842
24;0.015764206647872925;35.526363372802734;0.0003778720274567604;0.004675601609051228;40.33171081542969;0.00010886944801313803
25;0.01576722413301468;35.550498962402344;0.00037770025664940476;0.0042819310910999775;43.076141357421875;5.600481017609127e-05
26;0.015723934397101402;35.55875015258789;0.0003759983810596168;0.003920133225619793;43.29851531982422;5.1163315220037475e-05
27;0.015151052735745907;35.93925857543945;0.00034822060842998326;0.003224775195121765;44.32097625732422;4.090478250873275e-05
28;0.015119780786335468;35.96590805053711;0.0003484471526462585;0.0031669563613831997;44.275569915771484;4.1633851651567966e-05
29;0.01504610013216734;35.98934555053711;0.00034680296084843576;0.003191984724253416;44.09354782104492;4.367503061075695e-05
30;0.014966203831136227;35.996761322021484;0.0003451953816693276;0.0030449051409959793;44.738224029541016;3.656936314655468e-05
31;0.015019547194242477;35.99760437011719;0.0003463984467089176;0.0030813852790743113;44.43613052368164;3.961518086725846e-05
32;0.0149731719866395;36.029449462890625;0.00034507684176787734;0.003038697876036167;43.89118194580078;4.53747488791123e-05
33;0.01500497292727232;35.99565505981445;0.00034596354817040265;0.003100288799032569;44.543426513671875;3.853327507385984e-05
34;0.014958290383219719;36.02950668334961;0.0003444860631134361;0.0030730979051440954;44.198463439941406;4.2549985664663836e-05
35;0.014920943416655064;36.08323287963867;0.00034182751551270485;0.002950976835563779;44.73265075683594;3.701030436786823e-05
36;0.014850013889372349;36.09706497192383;0.00034071700065396726;0.0029708007350564003;44.626808166503906;3.805988308158703e-05
37;0.01490816567093134;36.07441711425781;0.00034067005617544055;0.0029251116793602705;44.8484992980957;3.5801578633254394e-05
38;0.014856817200779915;36.097816467285156;0.00033966664341278374;0.0029825347010046244;44.55546951293945;3.910305167664774e-05
39;0.01491598691791296;36.06925964355469;0.00034249413874931633;0.0029822392389178276;44.47652816772461;3.9541282603750005e-05
40;0.014925618655979633;36.05420684814453;0.00034187157871201634;0.003068645251914859;44.335506439208984;4.07039733545389e-05
41;0.014883069321513176;36.095550537109375;0.00033860121038742363;0.0029461528174579144;44.575984954833984;3.8497208151966333e-05
42;0.014823704026639462;36.11539077758789;0.0003390856727492064;0.0029240173753350973;44.49665832519531;3.928587830159813e-05
43;0.014892703853547573;36.073974609375;0.0003425652685109526;0.002926870249211788;44.56303405761719;3.8628339098067954e-05
44;0.01485058106482029;36.10138702392578;0.000337989506078884;0.0029155712109059095;44.64242172241211;3.780910628847778e-05
45;0.014875696040689945;36.09762191772461;0.0003395600651856512;0.002901563886553049;44.565433502197266;3.8589347241213545e-05
46;0.014878383837640285;36.08796691894531;0.00034184957621619105;0.002903759479522705;44.515865325927734;3.902454045601189e-05
47;0.014840573072433472;36.112579345703125;0.0003387740289326757;0.0028991145081818104;44.59413146972656;3.829701745416969e-05
48;0.014808033592998981;36.12199783325195;0.00033674974110908806;0.0028930497355759144;44.67133712768555;3.758017919608392e-05
49;0.014896373264491558;36.0809211730957;0.0003421120054554194;0.0029100622050464153;44.55430221557617;3.8691185181960464e-05
50;0.014878020621836185;36.09876251220703;0.00034210673766210675;0.0029082864057272673;44.53610610961914;3.8841502828290686e-05
51;0.014811269007623196;36.1160888671875;0.0003377884568180889;0.002908562310039997;44.50809097290039;3.9130776713136584e-05
52;0.014843659475445747;36.09273147583008;0.00033975287806242704;0.0029270180966705084;44.45109176635742;3.966176518588327e-05
53;0.014835166744887829;36.101993560791016;0.00033986492780968547;0.002891769865527749;44.60849380493164;3.8093567127361894e-05
54;0.014917124062776566;36.087589263916016;0.0003432230150792748;0.002899439539760351;44.591773986816406;3.828468470601365e-05
55;0.014841891825199127;36.10044860839844;0.00034178924397565424;0.0029136508237570524;44.51490783691406;3.9088445191737264e-05
56;0.01491063553839922;36.08939743041992;0.00034268517629243433;0.002911011688411236;44.58747863769531;3.8411330024246126e-05
57;0.014846527017652988;36.098716735839844;0.0003406141768209636;0.002897389931604266;44.57268524169922;3.846064646495506e-05
