epoch;PSNR;loss;mean_squared_error;val_PSNR;val_loss;val_mean_squared_error
0;26.093210220336914;0.06935744732618332;0.0034939940087497234;29.227863311767578;0.03486524522304535;0.0012772961053997278
1;28.61284637451172;0.0386672206223011;0.0017727288650348783;28.537235260009766;0.0270755123347044;0.0014928688760846853
2;29.537931442260742;0.03244226798415184;0.0014979925472289324;28.182554244995117;0.02550593391060829;0.0016739540733397007
3;30.055940628051758;0.029480235651135445;0.00136181537527591;27.950651168823242;0.02521234005689621;0.0017630758229643106
4;30.85908317565918;0.027176592499017715;0.0010047800606116652;33.18174362182617;0.015647174790501595;0.0005172498640604317
5;31.305355072021484;0.025662682950496674;0.0008808600250631571;30.22460174560547;0.016990629956126213;0.0010403633350506425
6;31.509843826293945;0.024806292727589607;0.000845499278511852;33.86607360839844;0.013588478788733482;0.0004328125505708158
7;31.702655792236328;0.02407636120915413;0.0008094109361991286;30.39483642578125;0.0184085201472044;0.0010295789688825607
8;31.806991577148438;0.023658446967601776;0.0007905049715191126;32.19155502319336;0.012691386044025421;0.0006439365679398179
9;31.921804428100586;0.02319425716996193;0.0007744834874756634;31.677278518676758;0.01252448745071888;0.0007330469088628888
10;32.022491455078125;0.022855859249830246;0.0007557487115263939;31.069425582885742;0.030553564429283142;0.00087918242206797
11;32.075927734375;0.02257230319082737;0.0007466073147952557;28.886125564575195;0.01636098138988018;0.0013830284588038921
12;32.18313980102539;0.022285712882876396;0.0007297038100659847;32.9820442199707;0.012482909485697746;0.0005379242356866598
13;32.2042121887207;0.02204565703868866;0.000727442151401192;30.203378677368164;0.018126875162124634;0.0010440372861921787
14;32.28009033203125;0.021844102069735527;0.0007164330454543233;32.89716339111328;0.010406920686364174;0.0005560030112974346
15;32.30568313598633;0.021714013069868088;0.0007125602569431067;30.24520492553711;0.015504959970712662;0.0010363400215283036
16;32.335086822509766;0.021622030064463615;0.0007087975973263383;29.180606842041016;0.03498831018805504;0.0012733848998323083
17;32.35706329345703;0.021518493071198463;0.000705178827047348;31.22159194946289;0.013777654618024826;0.0008550231577828526
18;32.42173767089844;0.02138352394104004;0.0006914327968843281;30.89794921875;0.011181807145476341;0.000940578174777329
19;33.31673812866211;0.01845695823431015;0.0005783382803201675;33.70595932006836;0.007444723974913359;0.0004757584829349071
20;33.40189743041992;0.017950907349586487;0.0005679306923411787;32.41813659667969;0.007989782840013504;0.0006329879397526383
21;33.410400390625;0.01788141392171383;0.000570401840377599;33.93598937988281;0.007295847404748201;0.0004534699546638876
22;33.466041564941406;0.017545804381370544;0.0005627602222375572;33.28670883178711;0.006963186431676149;0.0005044291028752923
23;33.49195098876953;0.017507461830973625;0.0005598498391918838;34.38045883178711;0.006896731909364462;0.00041639915434643626
24;33.50541687011719;0.017357125878334045;0.0005597718991339207;34.367454528808594;0.006465952377766371;0.00039709958946332335
25;33.52155685424805;0.017271729186177254;0.0005554779199883342;35.563785552978516;0.006504369899630547;0.00031776248943060637
26;33.53385925292969;0.017218109220266342;0.0005534899537451565;35.18488693237305;0.006029181182384491;0.0003315498761367053
27;33.537513732910156;0.017220942303538322;0.0005557948024943471;35.33428955078125;0.00625013979151845;0.0003307625593151897
28;33.6168327331543;0.017040258273482323;0.0005442818510346115;36.530487060546875;0.005466122180223465;0.00024266836408060044
